Agency Name,State Name [District] Latest available year,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2021-22,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2020-21,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2019-20,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2018-19,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2017-18,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2016-17,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2015-16
ALBANY CITY SCHOOL DISTRICT,New York,40523,33929,34100,31491,27858,26696,26298
ALBANY CITY UNIFIED,California,30369,28998,25266,23469,21087,18926,18519
ALBANY COUNTY SCHOOL DISTRICT #1,Wyoming,22548,19601,16667,16278,17078,23009,29405
ALBANY ISD,Texas,13049,11763,11471,11620,11793,12902,11897
ALBANY LEADERSHIP CHARTER SCHOOL FOR GIRLS,New York,19632,17014,17761,–,†,†,–
ALBANY PUBLIC SCHOOL DISTRICT,Minnesota,15076,14940,14257,14089,21232,23715,12958
ALBANY R-III,Missouri,12480,10812,11706,10786,10902,10371,11102
ALBANY SCHOOL DISTRICT,Wisconsin,22518,25978,23518,18637,17114,17101,17587
ALBANY SCHOOL DISTRICT,Vermont,†,†,†,18042,19944,24859,19862
ALBANY SCHOOL DISTRICT,New Hampshire,–,†,–,–,†,†,–
ALBANY-SCHOHARIE-SCHENECTADY-SARATOGA BOCES,New York,†,†,†,†,†,†,†
ALBEMARLE COUNTY PUBLIC SCHOOLS,Virginia,20208,17034,15648,16507,15874,14920,14371
ALBERS SD 63,Illinois,12258,12972,9449,8180,7907,8289,9556
ALBERT CITY-TRUESDALE COMM SCHOOL DISTRICT,Iowa,35029,24359,30228,28901,13044,12876,12953
ALBERT EINSTEIN ACADEMIES DISTRICT,CALIFORNIA,12190,12243,11322,10735,†,†,†
ALBERT EINSTEIN ACADEMY CHARTER ELEMENTARY DISTRICT,CALIFORNIA,†,10742,9821,8980,†,†,†
ALBERT EINSTEIN ACADEMY FOR LETTERS ARTS AND SCIENCES-OHIO,Ohio,11743,11808,11016,10263,10378,7147,6569
ALBERT GALLATIN AREA SD,Pennsylvania,19640,17842,15997,16536,15883,14652,14960
ALBERT LEA PUBLIC SCHOOL DISTRICT,Minnesota,16923,16947,18793,17684,14722,14079,14147
ALBERTON K-12 SCHOOLS,Montana,20392,16713,15899,17601,17891,18770,19512
ALBERTVILLE CITY,Alabama,11037,10135,9380,9801,9139,9263,8972
ALBIA COMM SCHOOL DISTRICT,Iowa,13663,14494,13093,11770,11218,11063,10855
ALBION,Oklahoma,18063,12098,13098,16333,11540,15080,12411
ALBION CENTRAL SCHOOL DISTRICT,New York,36092,18534,16930,18660,19955,18332,15971
ALBION PUBLIC SCHOOLS,Michigan,†,†,†,†,†,†,14544
ALBUQUERQUE,New Mexico,15508,14476,12990,12044,11343,11459,11451
ALBUQUERQUE BILINGUAL ACADEMY,New Mexico,17780,12716,11487,12468,10231,12168,15069
ALBUQUERQUE COLLEGIATE CHARTER SCHOOL,NEW MEXICO,15673,12634,14257,31500,†,†,†
ALBUQUERQUE INSTITUTE OF MATH & SCIENCE,New Mexico,10797,9251,9326,9834,8262,8717,8593
ALBURGH SCHOOL DISTRICT,Vermont,32448,32808,29213,27083,25617,19422,18603
ALBURNETT COMM SCHOOL DISTRICT,Iowa,23678,14110,11505,11286,13832,15647,18776
ALCESTER-HUDSON SCHOOL DISTRICT 61-1,South Dakota,14754,13743,12528,29913,17587,12155,10553
ALCOA,Tennessee,14506,12882,12573,12229,12330,11374,12096
ALCONA COMMUNITY SCHOOLS,Michigan,17199,15367,14051,12876,11937,11775,10153
ALCORN SCHOOL DIST,Mississippi,10882,11694,9907,10256,9417,8823,8837
ALDEN CENTRAL SCHOOL DISTRICT,New York,23981,28320,25700,21557,19871,20921,20548
ALDEN COMM SCHOOL DISTRICT,Iowa,21721,23355,22462,23276,13558,14554,13417
ALDEN HEBRON SD 19,Illinois,19947,22557,21246,18133,17522,14901,18045
ALDEN-CONGER PUBLIC SCHOOL DISTRICT,Minnesota,16842,16060,15333,14294,14026,23163,23311
ALDER ELEM,Montana,25833,13567,13080,12583,13000,11250,15353
ALDER GROVE CHARTER SCHOOL 2 DISTRICT,CALIFORNIA,11794,9970,10305,9182,†,†,†
ALDINE ISD,Texas,12943,12935,11470,12092,16268,14083,12135
ALDO LEOPOLD CHARTER,New Mexico,17787,17695,16320,14147,14938,14019,13596
ALEDO ISD,Texas,21634,21049,12200,10806,10191,14967,11146
ALEGENT/IMMANUEL RTC,Nebraska,–,†,–,–,†,†,–
ALEUTIAN REGION SCHOOL DISTRICT,Alaska,99625,94720,59828,104556,73111,†,51543
ALEUTIANS EAST BOROUGH SCHOOL DISTRICT,Alaska,60981,46390,42120,39477,39588,37059,39163
ALEX,Oklahoma,29141,28267,18346,23298,27276,13789,13517
ALEXANDER 2,North Dakota,23117,25026,20915,20526,21414,24744,18706
ALEXANDER CENTRAL SCHOOL DISTRICT,New York,24999,23337,21004,20671,19314,24604,18790
ALEXANDER CITY,Alabama,14751,14044,10616,10361,10241,10145,9556
ALEXANDER COUNTY SCHOOLS,North Carolina,13412,11738,10970,10287,9764,9532,8929
ALEXANDER LOCAL,Ohio,15217,14718,13769,12606,12256,13298,12091
ALEXANDER PUBLIC SCHOOLS,Maine,27348,31350,24381,23295,22667,14015,16538
ALEXANDER VALLEY UNION ELEMENTARY,California,73522,29974,25955,26045,20043,19885,19341
ALEXANDRIA CENTRAL SCHOOL DISTRICT,New York,30498,27013,26574,24571,27105,27581,20314
ALEXANDRIA CITY PUBLIC SCHOOLS,Virginia,21602,20526,19159,19136,18239,18280,17663
ALEXANDRIA COMMUNITY SCHOOL CORP,Indiana,13310,12084,14599,11744,11054,10703,11611
ALEXANDRIA PUBLIC SCHOOL DISTRICT,Minnesota,18617,17070,14686,14488,13930,13777,14742
ALEXANDRIA TOWNSHIP SCHOOL DISTRICT,New Jersey,36772,25910,25319,25085,22951,23017,22205
ALEXIS RAINBOW (CHARTER),Oklahoma,†,†,†,†,†,†,†
ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,New York,34554,26675,21526,21914,21016,20046,18490
ALGIERS TECHNOLOGY ACADEMY,LOUISIANA,†,†,†,–,†,12735,–
ALGOMA SCHOOL DISTRICT,Wisconsin,15518,15692,13428,12901,11890,18445,11242
ALGONA COMM SCHOOL DISTRICT,Iowa,15620,14772,12754,12881,13877,16240,16291
ALGONAC COMMUNITY SCHOOL DISTRICT,Michigan,13994,13520,12130,11479,10414,10405,11414
ALHAMBRA ELEMENTARY DISTRICT (4280),Arizona,13717,11963,11307,10546,8306,8738,7876
ALHAMBRA UNIFIED,California,23830,20218,19055,19093,17756,16986,16782
ALIANZA ACADEMY,Utah,†,†,†,†,†,†,–
ALICE ISD,Texas,16544,14948,12014,10462,9084,8540,9400
ALICE M HARTE ELEMENTARY CHARTER SCHOOL,LOUISIANA,12565,11308,11047,11668,11522,†,†
ALIEF ISD,Texas,15230,13390,12845,11904,11917,12409,10604
ALIEF MONTESSORI COMMUNITY SCHOOL,Texas,7536,6224,6104,6469,6281,5993,5337
ALINE-CLEO,Oklahoma,18365,21219,21063,15877,15140,13375,15169
ALIQUIPPA SD,Pennsylvania,22223,24406,25425,23833,21913,21653,20624
ALISAL UNION,California,18164,18334,14370,14754,13772,13596,12406
ALL ABOARD CHARTER SCHOOL (79969),Arizona,13104,11475,10107,9410,10959,7534,7424
ALL TRIBES CHARTER DISTRICT,CALIFORNIA,23150,17403,18369,24000,†,†,†
ALL TRIBES ELEMENTARY CHARTER DISTRICT,CALIFORNIA,16385,11379,14262,17963,†,†,†
ALLAMAKEE COMM SCHOOL DISTRICT,Iowa,14050,16061,16530,13607,13163,12384,11941
ALLAMUCHY TOWNSHIP SCHOOL DISTRICT,New Jersey,33833,29869,27754,26689,26272,27174,17127
ALLEGAN AREA EDUCATIONAL SERVICE AGENCY,Michigan,–,†,–,–,†,†,–
ALLEGAN PUBLIC SCHOOLS,Michigan,15381,12597,11759,11619,11220,10495,10509
ALLEGANY COUNTY PUBLIC SCHOOLS,Maryland,18760,17074,15661,14939,18267,17039,14546
ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,New York,25708,25977,26991,19427,18923,17757,18128
ALLEGHANY COUNTY SCHOOLS,North Carolina,17210,14404,12364,12708,12465,12113,11595
ALLEGHANY HIGHLANDS PUBLIC SCHOOLS,Virginia,14502,14199,14120,13269,12633,12414,12202
ALLEGHENY IU 3,Pennsylvania,–,†,–,–,†,†,–
ALLEGHENY VALLEY SD,Pennsylvania,23966,24415,23211,27943,31690,22645,21169
ALLEGHENY-CLARION VALLEY SD,Pennsylvania,28628,25867,24700,27239,24174,20049,20380
ALLEGIANCE STEAM ACADEMY - THRIVE DISTRICT,CALIFORNIA,10741,8283,7933,8626,†,†,†
ALLEGIANT PREPARATORY ACADEMY,INDIANA,11678,11495,16169,21351,†,†,†
ALLEN,Oklahoma,14127,15321,13454,10823,10548,9162,8433
ALLEN ACADEMY,Michigan,†,†,†,†,†,†,–
ALLEN CONSOLIDATED SCHOOLS,Nebraska,27308,26861,24678,21147,20441,18672,16302
ALLEN COUNTY,Kentucky,12261,11382,10736,10935,11721,11020,9606
ALLEN COUNTY ESC,Ohio,–,†,–,–,†,†,–
ALLEN EAST LOCAL,Ohio,12293,10885,10221,9803,10026,9906,10472
ALLEN ISD,Texas,15405,13474,12534,14570,15563,14751,10762
ALLEN PARISH,Louisiana,14994,15122,12478,12615,11558,11117,12085
ALLEN PARK PUBLIC SCHOOLS,Michigan,15256,12302,10907,10857,11123,10811,10426
ALLEN VILLAGE,Missouri,17465,12594,16693,13676,11995,12747,11912
ALLEN-BOWDEN,Oklahoma,15055,14614,9772,9539,9270,10063,7149
ALLEN-COCHRAN ENTERPRISES INC. (4347),Arizona,9788,9793,8167,7819,7290,7252,6770
ALLEN-OTTER CREEK CCSD 65,Illinois,18885,23150,25500,27224,21889,21237,17939
ALLENDALE 01,South Carolina,22976,21951,17088,19597,18652,15920,15336
ALLENDALE CCSD 17,Illinois,–,16038,13691,13879,14243,12178,11667
ALLENDALE PUBLIC SCHOOL DISTRICT,New Jersey,23070,22891,22396,21752,20769,19344,19054
ALLENDALE PUBLIC SCHOOLS,Michigan,15541,15421,15839,17112,13218,11449,10978
ALLENHURST SCHOOL DISTRICT,New Jersey,–,†,–,†,†,†,–
ALLENSTOWN SCHOOL DISTRICT,New Hampshire,63404,30552,27944,27903,26672,16534,17486
ALLENSWORTH ELEMENTARY,California,22450,21045,14585,12477,13866,14423,13814
ALLENTOWN CITY SD,Pennsylvania,22177,20869,21303,20500,19656,18698,17303
ALLIANCE ACADEMY OF CINCINNATI,Ohio,15766,15990,13571,12023,11834,12612,12274
ALLIANCE ALICE M. BAXTER COLLEGE-READY HIGH DISTRICT,CALIFORNIA,†,20078,16424,14862,†,†,†
ALLIANCE CINDY AND BILL SIMON TECH ACAD HIGH DIST,CALIFORNIA,16628,13346,14832,14173,†,†,†
ALLIANCE CITY,Ohio,15221,14213,13787,13444,13047,12075,11531
ALLIANCE COLLEGE-READY MIDDLE ACADEMY 12 DISTRICT,CALIFORNIA,13167,12556,12624,13007,†,†,†
ALLIANCE COLLEGE-READY MIDDLE ACADEMY 4 DISTRICT,CALIFORNIA,15106,12225,13763,13298,†,†,†
ALLIANCE COLLEGE-READY MIDDLE ACADEMY 5 DISTRICT,CALIFORNIA,†,15495,15035,15293,†,†,†
ALLIANCE COLLEGE-READY MIDDLE ACADEMY 8 DISTRICT,CALIFORNIA,16216,13583,12843,12697,†,†,†
ALLIANCE COLLINS FAMILY COLLEGE-READY HIGH DISTRICT,CALIFORNIA,16313,15581,14670,13812,†,†,†
ALLIANCE COMMUNITY SCHOOLS INC. DBA DAYTON LEADERSHIP ACADE,Ohio,12446,11328,10890,11548,11940,12464,11395
ALLIANCE DR. OLGA MOHAN HIGH DISTRICT,CALIFORNIA,16335,12394,13714,13678,†,†,†
ALLIANCE FOR PROGRESS CS,Pennsylvania,17128,18441,14696,12323,12500,11914,10955
ALLIANCE GERTZ-RESSLER RICHARD MERKIN 6-12 COMPLEX DISTRICT,CALIFORNIA,15663,13675,14224,14822,†,†,†
ALLIANCE JACK H. SKIRBALL MIDDLE DISTRICT,CALIFORNIA,16965,12455,13075,12935,†,†,†
ALLIANCE JUDY IVIE BURTON TECHNOLOGY ACADEMY HIGH DISTRICT,CALIFORNIA,15647,13240,13967,13707,†,†,†
ALLIANCE KORY HUNTER MIDDLE DISTRICT,CALIFORNIA,14783,12925,12695,12407,†,†,†
ALLIANCE LEICHTMAN-LEVINE FAM FOUNDATION ENV SCI HIGH DIST,CALIFORNIA,18316,17018,15708,14605,†,†,†
ALLIANCE MARC & EVA STERN MATH AND SCIENCE DISTRICT,CALIFORNIA,17348,13844,14571,13661,†,†,†
ALLIANCE MARGARET M. BLOOMFIELD TECH ACAD HIGH DIST,CALIFORNIA,14890,13056,13505,13535,†,†,†
ALLIANCE MARINE - INNOVATION AND TECH 6-12 COMPLEX DIST,CALIFORNIA,15768,12756,14212,14029,†,†,†
ALLIANCE MORGAN MCKINZIE HIGH DISTRICT,CALIFORNIA,17081,14306,14219,13082,†,†,†
ALLIANCE OUCHI-O'DONOVAN 6-12 COMPLEX DISTRICT,CALIFORNIA,17040,13479,14424,14414,†,†,†
ALLIANCE PATTI AND PETER NEUWIRTH LEADERSHIP ACAD DIST,CALIFORNIA,17597,14267,15556,15558,†,†,†
ALLIANCE PIERA BARBAGLIA SHAHEEN HLT SRVS ACAD DIST,CALIFORNIA,16296,14346,15203,17098,†,†,†
ALLIANCE PUBLIC SCHOOLS,Nebraska,14316,13731,13042,12526,11920,10676,10903
ALLIANCE RENEE AND MEYER LUSKIN ACADEMY HIGH DISTRICT,CALIFORNIA,15788,14071,14541,13753,†,†,†
ALLIANCE SUSAN AND ERIC SMIDT TECHNOLOGY HIGH DISTRICT,CALIFORNIA,20309,15259,15210,14882,†,†,†
ALLIANCE TED K. TAJIMA HIGH DISTRICT,CALIFORNIA,15826,14014,14175,14348,†,†,†
ALLIANCE TENNENBAUM FAMILY TECHNOLOGY HIGH DISTRICT,CALIFORNIA,18707,16872,14109,14485,†,†,†
ALLIANCE VIRGIL ROBERTS LEADERSHIP ACADEMY DISTRICT,CALIFORNIA,15528,14998,12984,13741,†,†,†
ALLOWAY TWP SCHOOL DISTRICT,New Jersey,34322,30581,27264,24918,24022,23293,16339
ALMA CENTER SCHOOL DISTRICT,Wisconsin,21126,15304,14472,14290,13783,13652,13133
ALMA D'ARTE CHARTER,New Mexico,21814,16059,16417,13074,12417,11794,11890
ALMA DEL MAR CHARTER SCHOOL (DISTRICT),Massachusetts,22748,17945,16392,17533,17857,15546,16176
ALMA FUERTE PUBLIC DISTRICT,CALIFORNIA,13423,11210,10596,15779,†,†,†
ALMA PUBLIC SCHOOLS,Nebraska,18227,17556,16561,16246,17932,19022,16590
ALMA PUBLIC SCHOOLS,Michigan,15130,13111,12653,13533,13508,11167,10521
ALMA SCHOOL DISTRICT,Arkansas,12494,10532,10002,9871,9843,9681,9716
ALMA SCHOOL DISTRICT,Wisconsin,18037,17079,16884,15504,15686,20304,22358
ALMIRA SCHOOL DISTRICT,Washington,55226,19298,19908,25957,20972,22716,20055
ALMOND ACRES CHARTER ACADEMY DISTRICT,CALIFORNIA,15134,11209,12253,11243,†,†,†
ALMOND-BANCROFT SCHOOL DISTRICT,Wisconsin,17890,17357,16753,16146,15557,15555,15131
ALMONT COMMUNITY SCHOOLS,Michigan,12344,12282,10360,10012,9945,10537,9519
ALOMA D JOHNSON CHARTER SCHOOL,New York,†,†,†,–,†,†,–
ALPAUGH UNIFIED,California,20538,16786,16164,20502,7314,7224,14781
ALPENA PUBLIC SCHOOLS,Michigan,15385,14533,11417,11169,10468,9999,9790
ALPENA SCHOOL DISTRICT,Arkansas,11811,12187,9430,9257,8637,9369,9273
ALPENA-MONTMORENCY-ALCONA ESD,Michigan,–,†,–,–,†,†,–
ALPHA ACADEMY,North Carolina,11496,7759,8331,7976,7672,5750,9709
ALPHA BOROUGH SCHOOL DISTRICT,New Jersey,38276,34063,29578,27730,27507,28527,17435
ALPHA CHARTER SCHOOL,Texas,†,†,†,†,†,1018,1924
ALPHA CINDY AVITIA HIGH DISTRICT,CALIFORNIA,16057,13662,12410,13400,†,†,†
ALPHA: BLANCA ALVARADO DISTRICT,CALIFORNIA,16680,14831,13994,15038,†,†,†
ALPHA: CORNERSTONE ACADEMY PREPARATORY DISTRICT,CALIFORNIA,13697,11608,11017,10735,†,†,†
ALPHA: JOSE HERNANDEZ DISTRICT,CALIFORNIA,16032,14362,14469,13556,†,†,†
ALPINE COUNTY OFFICE OF EDUCATION,California,†,†,†,†,†,†,–
ALPINE COUNTY UNIFIED,California,107557,60603,56400,55481,38238,40925,35400
ALPINE DISTRICT,Utah,9402,9907,10187,9726,8529,7485,7771
ALPINE ELEMENTARY DISTRICT (4161),Arizona,24891,22411,19113,22944,17767,14634,13562
ALPINE ISD,Texas,31359,20275,15370,14248,12058,11776,12137
ALPINE PUBLIC SCHOOL DISTRICT,New Jersey,48013,47635,43382,48877,47567,44244,44730
ALPINE UNION ELEMENTARY,California,14073,13511,11443,12083,11448,10128,10494
ALSEA SD 7J,Oregon,14548,21085,14960,18181,20199,19200,19705
ALSIP-HAZLGRN-OAKLWN SD 126,Illinois,16121,17060,18789,25337,21011,19218,17792
ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,Virginia,–,†,–,–,†,†,†
ALTA LOMA ELEMENTARY,California,15501,16296,15292,12866,11686,10341,9492
ALTA VISTA ELEMENTARY,California,19926,19775,14931,13986,12873,12492,11902
ALTA VISTA INNOVATION HIGH DISTRICT,CALIFORNIA,16750,12549,14925,14099,†,†,†
ALTA-AURELIA COMM SCHOOL DISTRICT,Iowa,15444,14563,13281,13024,15253,14558,12097
ALTA-DUTCH FLAT UNION ELEMENTARY,California,17778,16159,12640,15515,12532,11721,12815
ALTAMONT CUSD 10,Illinois,13593,13330,13036,12820,13601,12042,13499
ALTAR VALLEY ELEMENTARY DISTRICT (4418),Arizona,17497,16626,15340,16087,14111,10335,9447
ALTENBURG 48,Missouri,12773,13766,12857,14735,14043,12437,14873
ALTERNATIVE EDUCATION ACADEMY,Ohio,8694,7044,6751,7462,9639,8381,8035
ALTERNATIVE EDUCATIONAL ACADEMY OF IOSCO COUNTY,Michigan,9464,7262,10843,7871,5229,4368,3800
ALTERNATIVE EDUCATIONAL ACADEMY OF OGEMAW COUNTY,MICHIGAN,7372,7630,10127,6331,5790,4733,3692
ALTERNATIVES ACADEMY/JOURNEYS,Nebraska,†,†,†,†,†,†,–
ALTERNATIVES IN ACTION DISTRICT,CALIFORNIA,16193,13605,12140,11762,†,†,†
ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,New York,37986,27368,28304,27144,26350,23991,22711
ALTO ISD,Texas,27932,24898,15529,10917,10678,10198,10318
ALTON CUSD 11,Illinois,17463,18456,15806,14841,15415,14248,13474
ALTON R-IV,Missouri,12375,12798,10264,9693,9751,9648,9869
ALTON SAU OFFICE,New Hampshire,†,†,†,†,†,†,–
ALTON SCHOOL DISTRICT,New Hampshire,50549,36357,33163,34258,31192,19825,19450
ALTOONA AREA SD,Pennsylvania,17018,17415,19816,20496,14733,13507,12598
ALTOONA SCHOOL DISTRICT,Wisconsin,14016,14136,14212,14867,12963,17022,22570
ALTOONA-MIDWAY,Kansas,19263,20465,21657,18712,20028,19258,14223
ALTURA PREPARATORY SCHOOL,NEW MEXICO,12816,13261,15856,26016,†,†,†
ALTURAS INTERNATIONAL ACADEMY INC.,IDAHO,8275,6575,6252,6800,6493,6742,†
ALTURAS PREPARATORY ACADEMY INC,IDAHO,11522,†,†,†,†,†,†
ALTUS,Oklahoma,10233,10581,10375,8837,7790,7477,7990
ALTUS SCHOOLS AUDEO DISTRICT,CALIFORNIA,20771,12774,14375,12467,†,†,†
ALTUS SCHOOLS CHARTER SCHOOL OF SAN DIEGO DISTRICT,CALIFORNIA,16393,12148,15139,13992,†,†,†
ALTUS SCHOOLS EAST COUNTY DISTRICT,CALIFORNIA,15184,13677,11934,11713,†,†,†
ALTUS SCHOOLS SOUTH BAY DISTRICT,CALIFORNIA,14155,11598,12033,13387,†,†,†
ALUM ROCK UNION ELEMENTARY,California,19026,16881,16381,16901,15286,14540,12517
ALVA,Oklahoma,13173,13724,13777,13574,13316,13848,12712
ALVARADO ISD,Texas,12293,13418,12457,10466,9784,9636,10287
ALVIEW-DAIRYLAND UNION ELEMENTARY,California,14375,13552,12899,12035,11590,11205,12299
ALVIN C. YORK AGRICULTURAL INSTITUTE,Tennessee,–,†,–,–,†,†,–
ALVIN ISD,Texas,15620,15171,14414,14834,15596,16506,14945
ALVINA ELEMENTARY,California,–,†,–,–,†,†,–
ALVORD ISD,Texas,13426,12922,13732,11867,11348,10438,10616
ALVORD UNIFIED,California,17788,15864,13642,14473,13945,13577,12207
ALWOOD CUSD 225,Illinois,19997,21512,20517,17441,15776,16161,13186
ALXNDR/JCKSN/PULSK/PRRY/UNION ROE,Illinois,–,†,–,–,†,†,–
ALZADA ELEM,Montana,21100,18667,10375,31200,39667,18750,25667
AMADOR COUNTY OFFICE OF EDUCATION,California,491273,558680,63635,72523,61054,59135,53247
AMADOR COUNTY ROP,California,–,†,–,–,†,†,–
AMADOR COUNTY UNIFIED,California,14140,12089,10880,12084,13123,11414,9859
AMAGANSETT UNION FREE SCHOOL DISTRICT,New York,77700,73194,126709,113640,92287,82397,82708
AMANDA-CLEARCREEK LOCAL,Ohio,14194,14473,13453,15921,12160,12807,11380
AMANI PUBLIC CHARTER SCHOOL,New York,24170,19415,21463,–,†,†,–
AMARILLO ISD,Texas,12807,13121,11735,10434,9796,9005,9277
AMBASSADOR ACADEMY,Arizona,†,†,†,†,†,†,8250
AMBASSADOR PHILLIP V. SANCHEZ II PUBLIC CHARTER DISTRICT,CALIFORNIA,22740,18563,18450,18399,†,†,†
AMBASSADORS PREPARATORY ACADEMY,Texas,12642,14057,10705,8669,9364,11014,9168
AMBER CHARTER SCHOOL EAST HARLEM,New York,19965,17661,15592,–,†,†,–
AMBER CHARTER SCHOOL INWOOD,NEW YORK,130963,†,†,†,†,†,†
AMBER CHARTER SCHOOL KINGSBRIDGE,NEW YORK,21601,17837,16005,–,†,†,†
AMBER-POCASSET,Oklahoma,20680,16428,12496,11002,9568,9739,10872
AMBITION PREPARATORY CHARTER SCHOOL,MISSISSIPPI,13508,20305,13993,†,†,†,†
AMBOY CUSD 272,Illinois,25314,30383,25735,17455,16972,16043,14568
AMBRIDGE AREA SD,Pennsylvania,20404,20218,20602,20277,20088,20337,17112
AMELIA COUNTY PUBLIC SCHOOLS,Virginia,13674,13384,10754,10403,10208,10402,9916
AMELIA-NOTTOWAY VOCATIONAL-TECHNICAL CENTER,Virginia,–,†,–,–,†,†,†
AMERICA'S FINEST CHARTER DISTRICT,CALIFORNIA,16453,12639,11484,11209,†,†,†
AMERICAN ACADEMY OF INNOVATION,UTAH,11868,11985,32213,7623,9121,7770,–
AMERICAN BASIC SCHOOLS LLC (79215),Arizona,8730,7959,6674,6767,7261,6916,6915
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. ALTA VI (80995),Arizona,11638,9310,8476,8938,10320,7976,7790
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. APACHE  (79883),Arizona,9884,13705,10478,8622,8894,8820,8979
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. CRESTVI (79874),Arizona,14653,14540,9633,9470,8687,9433,8960
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. DESERT  (79872),Arizona,12880,12670,10423,10069,11817,11433,11251
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. ESTRELL (79873),Arizona,15481,15243,10760,8450,9489,8520,9481
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. PEORIA  (79875),Arizona,9762,10506,9124,8201,8219,7470,7542
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH P (80989),Arizona,11373,9065,8646,8881,7819,8566,7693
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH R (88334),Arizona,10836,10243,8962,8787,9717,8431,7890
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SUN VAL (79877),Arizona,11795,15357,8415,8877,8079,8805,7797
AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. WEST PH (79879),Arizona,10213,10613,8748,9500,8183,8218,8304
AMERICAN CHARTER SCHOOLS FOUNDATION DBA RIDGEVIEW  (1001346),ARIZONA,17913,†,†,†,†,†,†
AMERICAN DREAM CHARTER SCHOOL,NEW YORK,23973,19485,20562,–,†,†,–
AMERICAN FALLS JOINT DISTRICT,Idaho,11857,11828,10388,10588,9833,9515,9002
AMERICAN HERITAGE CHARTER SCHOOL INC.,Idaho,7516,7437,7167,7394,6564,6479,5399
AMERICAN INDIAN PUBLIC CHARTER SCHOOL II DISTRICT,CALIFORNIA,13883,12288,14580,11671,†,†,†
AMERICAN INTERNATIONAL ACADEMY,Michigan,18231,10432,10479,9646,9379,9964,11536
AMERICAN INTERNATIONAL SCHOOL OF UTAH,Utah,†,†,†,8883,9070,6986,6896
AMERICAN LEADERSHIP ACADEMY,Utah,8960,8647,7483,7254,7200,8897,6184
AMERICAN LEADERSHIP ACADEMY - JOHNSTON,NORTH CAROLINA,†,†,†,†,†,†,†
AMERICAN LEADERSHIP ACADEMY INC. (4348),Arizona,11369,9039,9626,8121,30266,11044,4183
AMERICAN LEADERSHIP ACADEMY-COASTAL,NORTH CAROLINA,10484,8342,9312,7586,6487,†,†
AMERICAN MONTESSORI ACADEMY,Michigan,12711,10050,10230,11060,15908,8749,8648
AMERICAN PREPARATORY ACADEMY,Utah,9670,8984,8988,8388,8897,10662,6381
AMERICAN PREPARATORY ACADEMY - SALEM,Utah,†,†,†,†,†,†,5677
AMERICAN RENAISSANCE SCHOOL,North Carolina,10093,8667,8563,8737,8340,7753,8140
AMERICAN RIVER COLLEGIATE ACADEMY DISTRICT,CALIFORNIA,16443,25111,–,†,†,†,†
AMERICAN VIRTUAL ACADEMY (79461),Arizona,10337,7222,10296,11029,10518,9050,9342
AMERY SCHOOL DISTRICT,Wisconsin,18399,17577,15892,15618,15350,13700,13583
AMES COMM SCHOOL DISTRICT,Iowa,22143,25974,18015,13814,13222,15712,19590
AMESBURY,Massachusetts,54817,25614,22491,20741,18858,17885,15828
AMESBURY ACADEMY CHARTER PUBLIC (DISTRICT),Massachusetts,†,†,†,†,†,†,†
AMHERST,Massachusetts,33961,32266,28893,27638,25909,25303,23989
AMHERST CENTRAL SCHOOL DISTRICT,New York,23840,23553,22863,21290,20421,20478,22094
AMHERST COUNTY PUBLIC SCHOOLS,Virginia,13911,12443,12252,11978,11739,11572,11270
AMHERST EXEMPTED VILLAGE,Ohio,12334,12027,14668,16772,12016,11061,10709
AMHERST ISD,Texas,19031,17180,16618,13923,11727,11944,11897
AMHERST PUBLIC SCHOOLS,Nebraska,16366,13266,11887,11903,11140,10969,10909
AMHERST SAU OFFICE,New Hampshire,†,†,†,†,†,†,†
AMHERST SCHOOL DISTRICT,New Hampshire,23298,22943,20697,20218,18947,19262,20004
AMHERST-PELHAM,Massachusetts,30323,29783,27403,26719,26232,25082,23784
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,Texas,10955,10289,9333,8937,9021,8469,7520
AMISTAD ACADEMY DISTRICT,Connecticut,15499,14311,12615,12930,13778,13167,12213
